,0,1,2,3,4,5,6,7,8
70,Apartment For Rent in Havelock City Colombo 5,19 Jul 11:38 am,"Colombo 5, Colombo","262,000","Ultra-luxury two-bedroom apartment Havelock city Colombo 5. offering panoramic stunning views of the city and the ocean. All high end equipment and utilities. All furnished with luxury class teak and mahogany wood furniture’s, spring air and King Koil mattresses, classic dining sets with all cooking equipment’s, handpicked wall matching bed sheets, mini bar, digital fingerprint security door lock, all new electronic items, tasteful decorations etc. Live up to your acceptations. ",2,2,"1,300 sqft",
71,Brand New Apartment for Rent -Col.6-Unfurnished (75),19 Jul 11:30 am,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	3rd  & 6th   Floor Apartments•	1,330 sqft•	Unfurnished","`36,IBC Road,Colombo 06 2/C",3,2,"1,330 sqft"
72,Duplex Penthouse apartment for rent in Colombo 03,19 Jul 11:27 am,"Colombo 3, Colombo","350,000","This Duplex penthouse apartment consists of 4 bedrooms, all the bedrooms have attached bathrooms. It consists of approximately 2750 square feet. The penthouse apartment also has a large sitting area, dinning area, maids room & maids toilet.","St.Anthony's Mawatha, Colombo 03",4,4,"2,750 sqft"
73,Brand New Apartment for Rent in Colombo 5,19 Jul  7:43 am,"Colombo 5, Colombo","150,000","An apartment available for rent in a serene location in the middle of Colombo 05. This newly built 1300 sqft spacious unit contains 3 bed rooms and two bathrooms. Facilities include 24/7 security, swimming pool and a gymnasium.  Minimum 1 year contact to be signed and 06 months rent to be paid upfront, also 01 month security deposit required.",3,2,"1,300 sqft",
74,Apartment for Rent in - Ratmalana,18 Jul  8:21 pm,"Ratmalana, Colombo","85,000",Apartment for Rent in Ratmalana.,2,1,800 sqft,
75,Furnished 3 Bed Room Apartment in Colombo 08,18 Jul  8:24 pm,"Colombo 8, Colombo","160,000","Location -  Ground Floor of the Queensland Apartment Complex, Colombo 08 ( Borella) Situated behind the New House of Fashion Building and has access form the D S Senanayake MW. Its in close proximity to International Schools, Local Schools, Supermarkets, Hospitals and the Center of Colombo.The Apartment consists of 20 Blocks and secluded from the City due to its Location but is right in the middle of the hustle and bustle of Colombo Bed Rooms and Toilets - 1 Master BR (Air Conditioned) with attached Toilet and Store + 2 Bedrooms with attached toilet on sharing basisAdditional toilet available for servantLiving and Dining with FurnitureKitchen with Pantry, Refrigerator, Cooker1 Parking Slot24 Hour Security with easy access for garbage disposal and collection","Queensland Apartment,",3,2,"1,600 sqft"
76,Apartment for rent in Moratuwa,18 Jul  5:46 pm,"Moratuwa, Colombo","60,000","Unfurnished apartment in Melbourne Towers, MoratuwaLiving with balcony (with sea view & Bolgoda lake view)Kitchen with fitted pantryMaster Bedroom with AC and en-suit spacious bathroom with hot water Other two bedrooms with a common spacious bathroomBalcony for two bedroomsMaid's room with separate bathroomDedicated parking lot","Frazer Avenue, Moratuwa",3,3,"1,500 sqft"
77,Fully Furnished Brand New Aparment For Rent Col 06,18 Jul  5:02 pm,"Colombo 6, Colombo","110,000",Fully Furnished Brand New Aparment For Rent @ Col 06,"Ruthra Mw, Colombo 06",3,2,"1,200 sqft"
78,3 Bed Rooms Apartment for Rent - Dehiwala,18 Jul  4:59 pm,"Dehiwala, Colombo","89,000","Dehiwala windsor avenue, off Vandorvert place, near to proposed Marine drive, near holy family school, Dehiwala.   FACILITIESThis apartment is built in 2015. On lower floor with beautiful view from the balcony, fully tiled, has three phase electricity supply, pipe borne water supply with hot water facilities & an centralized overhead tank for storage, all of the inner doors & the pantry cupboards are made using quality wood, the outer sliding doors are fitted with Powder coated Aluminum frames, the sitting, dinning & the bed rooms are fitted with imported light fittings, all of the bathrooms are fitted with standard imported sanitary ware & consists of individual shower cubicles & the apartment is fully furnished with quality new furniture & equipped with all electrical appliances. The building consists of many common facilities such as 24 hour security, parking facilities, lift & a standby generator, a common roof terrace area with a magnificent view of the beach & the city.1,550 sq ft3 bed rooms 2 bath room and maid room and toiletLower floor with beautiful view",Span Tower Windsor Avenue,3,2,"1,550 sqft"
79,Brand New Apartment for Rent - Col 6-Unfurnished (74),18 Jul  3:03 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	3rd  & 6th   Floor Apartments•	1,330 sqft•	Unfurnished",36.I.B.C. Road.Wellawatte,3,2,"1,330 sqft"
80,Apartment for Rent in Nugegoda (344 B ),18 Jul  2:42 pm,"Nugegoda, Colombo","133,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)1285 square feet,PRIME LAND,3,2,"1,285 sqft"
81,Brand New Apartment for Rent -Col.6-Unfurnished (73)Willamette,18 Jul  1:58 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	3rd  & 5th   Floor Apartments•	1,330 sqft•	Unfurnished","36.IBC Road,Willamette.",3,2,"1,330 sqft"
82,Sea View Apartment for Rent in Colombo 3,18 Jul  2:48 pm,"Colombo 3, Colombo","180,000","Three bedroom air conditioned and fully furnished apartment with sea view located in Colombo 3 for long term rent. Restaurants, supermarkets, banks, shopping complexes, hospitals, etc., are in close proximity. 24 hour security available.","466/5, Promenade Apartments, Sea Avenue, Colombo 03.",3,3,"1,350 sqft"
83,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
84,Apartment for Rent - Mount Lavinia,18 Jul  9:06 pm,"Mount Lavinia, Colombo","160,000",▶ 4 bedrooms with ATTACHED bathrooms▶ Spacious living room▶ Modern pantry cupboard▶ Fully air-conditioned bedrooms▶ Long term rent or lease▶ Can negotiate the price after inspection,4,4,"1,900 sqft",
85,3 BR Apartment | Colombo 5 - Havelock City For Rent,18 Jul 12:20 pm,"Colombo 5, Colombo","370,000","Ultra luxury 3 bedroom apartment Havelock city Colombo 5. offering panoramic stunning views of the city. All high end equipment`s and utilities. All furnished with luxury class teak and mahogany wood furniture’s, ","Havelock City, Colombo 5",3,2,"1,500 sqft"
86,Furnished apartment for rent in Colombo 04,18 Jul  1:01 pm,"Colombo 4, Colombo","125,000",Fully furnished apartment for rent in bambalapity2bed 2bathGym pool......Call or sms Omix real estate,2,2,"1,000 sqft",
87,Fully Furnished Apartment for Rent in Dehiwala,18 Jul 11:46 am,"Dehiwala, Colombo","70,000","3 Bed room fully furnished apartment for rent in  DehiwalaRent : Rs 70,000 per month including maintenance Advance : 6 Months Fully furnished 1300sq feet   3 Bed Room1 Attached bath room 1 Common bath roomLift24 hr security2 Air-conditioner 3rd floor ",Dehiwala,3,2,"1,300 sqft"
88,2 BR Apartment | Colombo 5 - Havelock City For Rent,18 Jul 11:11 am,"Colombo 5, Colombo","270,000","Ultra luxury two bedroom apartment  Havelock city Colombo 5.  offering panoramic stunning views of the city and the ocean. All high end equipment`s and utilities. All furnished with luxury class teak and mahogany wood furniture’s, spring air and king koil mattresses, classic dining sets with all cooking equipment’s, handpicked wall matching bed sheets, mini bar, digital fingerprint security door lock, all new electronic items, tasteful decorations ect. Live up to your acceptations. ","Havelock City, Colombo 5",2,2,"1,300 sqft"
89,Apartment For Long Tern Rent Kotte,20 Jul 11:37 am,"Kotte, Colombo","110,000","3 bedroom apartment situated in Ethul Kotte. Located on the main road and walking distance to Schools, super markets etc. 2 rooms with A/C, other room A/C can be arranged on request, 3 bath rooms and 2 with geezer, fully equipped pantry, all rooms with balcony, laundry room, Swimming pool, fully equipped Gym, car park and roof top terrace.",3,3,"1,460 sqft",
90,Apartment for Rent - Battaramulla,20 Jul  5:09 pm,"Battaramulla, Colombo","60,000","3 bedroom upstair apartment ( 2 rooms A/C), living and dining with open pantry, toilet with hot water, covered parking fir one vehicle with remote control gate available for rent. Close to OSC (2.5 km) SPAR and Arpico just 1.8 km, Hemas Hospital : 1.6 Km, closer jogging tracks.  Situated in a higly residential and peaceful area near Thalangama Lake (bird sactuary) 150m away from the lake bunt. ","150/3/E, Lake Road, Wickramasinghepura,Battaramulla.",3,1,"1,100 sqft"
91,Apartment For Lease In Bosswell Residence Colombo 06,19 Jul 10:02 am,"Colombo 6, Colombo","160,000",A THREE BED ROOMED LUXURY APARTMENT-FOR LEASE =====================================,bosswell place,3,2,"1,160 sqft"
92,Apartment for Rent - Mount Lavinia,18 Jul  9:06 pm,"Mount Lavinia, Colombo","160,000",▶ 4 bedrooms with ATTACHED bathrooms▶ Spacious living room▶ Modern pantry cupboard▶ Fully air-conditioned bedrooms▶ Long term rent or lease▶ Can negotiate the price after inspection,4,4,"1,900 sqft",
93,Apartment for Rent in Col6,18 Jul  3:13 pm,"Colombo 6, Colombo","110,000",car parking available residence area,col-6 wallawatta,3,2,"1,200 sqft"
94,Luxury Brand New Apartment for Rent - wellawatta,18 Jul  7:28 am,"Colombo 6, Colombo","120,000",Brand new  apartment for rent 2 bedrooms 2 bathrooms fully a/c hot water monthly rent 120000 advance 6 month half month broker fees please no brokers,pamankada road wellawatta,2,1,"1,250 sqft"
95,Apartment for Rent in Colombo 07 - 5 Bedroom,18 Jul 10:44 am,"Colombo 7, Colombo","750,000",Apartment for rent in Colombo 07,Rosmid place,5,4,"2,500 sqft"
96,Apartment for Rent in Colombo 07 Rosmead Place,18 Jul 10:36 am,"Colombo 7, Colombo","350,000",Brand new apartment for rent in Colombo 07 Rosmead place ( 3 bedroom) ,Rosmid place,3,3,"1,250 sqft"
97,Furnished Apartment for Rent - Mt Lavinia,17 Jul  7:29 pm,"Mount Lavinia, Colombo","100,000",♤Fully Furnished Luxury Apartment For    Rent.☆2 Bed Rooms ☆2 Bath Rooms.☆Hot Water.☆24rs Sequrity.☆1 Parking Area.🏊Swimming Pool Available.🚶Walking Distance To Beach.,De Seram Road Mt Lavinia,2,2,"1,000 sqft"
98,Furnished Apartment Rent Mt Lavinia,17 Jul  7:18 pm,"Mount Lavinia, Colombo","130,000","♤Sea View Fully Furnished Luxury    Apartment For Rent.☆3 Bed Rooms.☆1 Attach 1 Common Bath Rooms.☆Large Sitting and Dining Area.☆Open Kitchen With Pantry.☆Servant's Room and Bath Room.☆Belcony.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🏊Swimming Pool and Gym Available.🚶Walking Distance To Beach.",Mount Lavinia,3,3,"1,650 sqft"
99,Furnished Apartment Rent Mt Lavinia,17 Jul  7:09 pm,"Mount Lavinia, Colombo","130,000",♤Fully Furnished Fully Air Condition     Luxury Apartment For Rent.☆Sea View.☆3 Bed Rooms.☆ 2 Bath Rooms.☆24rs Sequrity.☆1 Parking.🏊Swimming Pool Available.🚶Walking Distance To Beach.,De Seram Road Mt Lavinia,3,2,"1,500 sqft"
100,Apartment for Rent in Dehiwala,17 Jul  6:14 pm,"Dehiwala, Colombo","70,000",♤Second Floor Unit No Lift.☆50mt To Galle Road.☆3 Bed Rooms.☆2 Bath Rooms.,Galle Road Dehiwala,3,2,"1,400 sqft"
101,Apartment for Rent in Dehiwala,17 Jul  6:03 pm,"Dehiwala, Colombo","65,000",♤Un Furnished Apartment For Rent ☆3 Bed Rooms.☆1 Attach 1 Common 1 Servant's Bath     Rooms.☆Kitchen With Pantry.☆Belcony.☆Lift.☆24rs Sequrity.☆1 Parking Area.☆Walking Distance To Galle Road   /Supermarket/Bank/Mosque.,Off Galle Road Dehiwala,3,3,"1,150 sqft"
102,Brand New Apartment for Rent -Col 6 Unfurnished (72),17 Jul  5:42 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	3rd  Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, Wellawatte (SL)",3,2,"1,330 sqft"
103,Brand New | Luxury Apartment for Rent @ Colombo 7,17 Jul  5:38 pm,"Colombo 7, Colombo","225,000",Brand New | Luxury | Apartment | for Rent @ Colombo 7________________________________________________This building has only 03 apartments on each floor & 15 in the whole building,Near D.S. Senanayake College,2,2,"1,000 sqft"
104,Apartment for Rent - Malabe,18 Jul  2:42 pm,"Malabe, Colombo","45,000",•	15 mins to Kothalawala highway entrance•	25 mins to Athurugiriya Interchange5 mins to Chandrika Kumarathunga Mawatha jogging track•	10 mins to SLIIT Campus•	8 mins to SINEC Campus•	10 mins to Horizen Campus•	10 mins to Dr.Nevil Fernando hospital,"73/B, School Lane(Pillewa road),Thalahena South,Malabe",3,2,"1,200 sqft"
105,Brand New Apartment for Rent -Col.6-Unfurnished (71),17 Jul  5:11 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment •	1,330 sqft•	Unfurnished","36.IBC Rd,Wellawatte / Sri Lanka.",3,2,"1,330 sqft"
106,Brand New Furnished Apartment for Rent - Colombo 6 (70),17 Jul  4:43 pm,"Colombo 6, Colombo","130,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	5th Floor Apartment •	1,425 sqft•	furnished","No- 36.IBC Rd, Wellawatte",3,2,"1,425 sqft"
107,Brand New Apartment for Rent - Colombo 6,17 Jul  4:39 pm,"Colombo 6, Colombo","125,000",luxury apartment with car parking,col-6 wallawatta,4,4,"1,300 sqft"
108,Iconic Luxury Apartment for Lease - Rajagiriya,17 Jul  4:38 pm,"Rajagiriya, Colombo","235,000","Iconic apartment in Rajagiriya for long term lease. 3 bedrooms, 1690sq.ft. 11th floor apartment with scenery view of Colombo and greenery. Fully Air-conditioned. Close proximity to all leading supermarkets, schools, Government & Private sector organizations. Easy access to greater Colombo area. Fully furnished and fully equipped with all facilities. FOREIGNERS only.  Apartment  comprises of:•	Master bedroom with attached bath with hot water•	2 Bedrooms with 2 attached bath with hot water•	Balcony•	Fully equipped pantry•	Domestic room and washroom•	Parking space for 1 vehicle",3,3,"1,650 sqft",
109,Studio Type Apartment For Rent Col-6,17 Jul  8:56 pm,"Colombo 6, Colombo","90,000","This Studio unit is located in Mayura Place in Colombo 6 (Wellawatte), with easy access to other parts of the city and all the amenities.",Mayura Place Colombo 6,1,1,650 sqft
110,Apartment for Rent in Colombo 5 (1273 B/1 ), 8 Jul  1:04 pm,"Colombo 5, Colombo","100,000",Maximum for 3 People,THIMBIRIGASYAYA ROAD,2,2,"1,300 sqft"
111,"Fully Furnished 2 BHK Apartment in Wellawatta, Colombo 06",17 Jul  9:56 pm,"Colombo 6, Colombo","95,000","City view 10th floor 2 bedrooms & 2 bathrooms with shower cubicles & hot water, fully furnished luxury apartment at Ramakrishna Road, Colombo 06 (Wellawatta), available for long term rent. Minimum rental period 01 year.",2,2,900 sqft,
112,3 Rooms Apartment For Rent Colombo 6,17 Jul  8:56 pm,"Colombo 6, Colombo","155,000","These Spacious Modern Apartments consists 3 Rooms with one attached and one common bathroom, a large Living and Dining Area and a Fully Equipped Kitchen. The Apartments are Fully Furnished including TV, Washing Machine, Fridge, Ironing, Microwave etc. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.",Mayura Place Colombo 6,3,2,"1,250 sqft"
113,Brand New Apartment for Rent - Col.6-Unfurnished (69),17 Jul  1:16 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","36 . IBC Road, wellawatte",3,2,"1,330 sqft"
114,New Luxury 3BR Apartment for Rent - Colombo 04,20 Jul  2:17 pm,"Colombo 4, Colombo","200,000","# Address- Castle Skyline Residencies,Colombo 04# Rent- Furnished 240,000/= # Unfurnished 200,000/=# Sqft- 1724# Floor- 6th# Bedrooms- 3# Attached Bathrooms- 3# Servant Bathroom- 1# Property Type- Apartment # Refundable deposit- 1 month Rental# Advance- 1 year# Facilities- 1 parking Slot, Lift, Generator,Fully Air condition,Large Living Space, 5 Sea view balconies, Kitchen with teak pantry & Servant Room with Separate Entrance.# Security- 24 Hrs","Castle Lane,Colombo 04",3,3,"1,724 sqft"
115,Apartment for Rent in Colombo - 04,17 Jul  9:31 am,"Colombo 4, Colombo","160,000","*** NO BROKERS*** Luxury Furnished Apartment For Rent in Colombo 04*** with sea view 11th floor*** Fully Air condition *** 3 Bed Rooms.*** 2 Bath Rooms.*** 10m from Galle road ( walking distance )*** 24 hours Security service*** One Vehicle parking*** Nearby Supermarkets, Resturants, Schools, etc...*** Suitable for Foreigners and locals*** 6 months refundable deposit*** HALF MONTH AGENT FEE",Bambalapitiya,3,2,"1,380 sqft"
